# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.667408406500000000e+09,7.745,9.388,0.400,nan,273.150,300.960,300.770,305.270,282.460,1086.613,1025.271,1038.344,1040.557,0.830,0.760,0.620,0.690,4.6328,-4733.1169,182.724,181.081,66178.315
1.667408406559999943e+09,4.493,2.396,0.400,nan,273.150,300.900,300.770,305.270,282.270,1086.743,1025.603,1038.099,1039.738,0.760,0.850,0.460,0.880,4.6471,-4749.3472,185.976,188.073,69958.702
1.667408406630000114e+09,8.754,4.062,0.400,nan,273.150,300.900,300.770,305.270,282.270,1086.682,1025.071,1038.368,1039.579,0.610,0.830,0.800,0.930,4.6116,-4710.4825,181.715,186.407,67767.839
1.667408406690000057e+09,6.214,8.577,0.400,nan,273.150,300.900,300.770,305.270,282.270,1086.518,1025.148,1037.975,1040.312,0.860,1.330,1.010,0.630,4.6297,-4729.4035,184.255,181.892,67034.442
1.667408406759999990e+09,7.667,7.845,0.400,nan,273.150,300.900,300.770,305.270,282.270,1086.333,1024.965,1038.030,1040.013,0.730,1.160,1.060,0.920,4.6299,-4728.7428,182.802,182.624,66768.327
1.667408406819999933e+09,2.595,4.331,0.400,nan,273.150,300.960,300.770,305.270,282.340,1086.500,1025.468,1037.632,1039.882,0.660,0.960,1.030,0.860,4.6563,-4758.1134,187.874,186.139,69944.319
1.667408406890000105e+09,6.984,4.976,0.400,nan,273.150,300.960,300.710,305.270,282.340,1086.392,1025.373,1038.256,1039.889,0.870,0.770,0.960,0.800,4.6576,-4759.0596,183.485,185.493,68074.285
1.667408406950000048e+09,12.595,5.661,0.400,nan,273.150,300.960,300.710,305.270,282.340,1085.864,1024.897,1038.686,1039.508,0.860,0.820,0.970,1.140,4.6616,-4760.9219,177.874,184.808,65793.113
1.667408407009999990e+09,9.137,6.151,0.400,nan,273.150,300.960,300.710,305.270,282.340,1086.832,1025.085,1038.478,1039.961,1.060,1.040,0.890,0.790,4.6028,-4701.4835,181.332,184.318,66854.280
1.667408407079999924e+09,5.908,8.652,0.400,nan,273.150,300.960,300.710,305.270,282.270,1085.905,1025.060,1037.731,1040.110,0.740,0.640,0.960,1.070,4.6711,-4771.3605,184.561,181.817,67120.175
1.667408407140000105e+09,4.437,5.208,0.400,nan,273.150,300.960,300.770,305.270,282.270,1086.594,1025.351,1037.859,1039.953,0.790,0.790,0.680,0.870,4.6403,-4741.1998,186.032,185.261,68929.770
1.667408407210000038e+09,8.381,9.290,0.400,nan,273.150,300.960,300.770,305.270,282.270,1086.670,1024.843,1038.125,1040.234,0.980,1.260,0.840,0.940,4.5965,-4693.9083,182.088,181.179,65981.873
1.667408407269999981e+09,9.171,4.619,0.400,nan,273.150,300.960,300.770,305.270,282.340,1086.461,1025.023,1038.351,1039.579,0.660,1.050,1.040,0.720,4.6256,-4724.5883,181.298,185.850,67409.397
1.667408407339999914e+09,6.685,5.313,0.400,nan,273.150,300.960,300.770,305.270,282.340,1086.448,1025.068,1037.974,1039.719,0.760,0.730,0.730,0.970,4.6299,-4729.1823,183.784,185.156,68059.331
1.667408407400000095e+09,2.635,4.473,0.400,nan,273.150,300.960,300.770,305.270,282.340,1086.342,1025.856,1037.917,1040.163,1.050,0.990,0.840,0.940,4.6984,-4803.0621,187.834,185.996,69876.184
1.667408407470000029e+09,5.043,9.095,0.400,nan,273.150,300.960,300.770,305.270,282.340,1086.942,1025.212,1037.920,1040.548,0.970,0.710,0.860,0.780,4.6037,-4703.0074,185.426,181.374,67279.506
1.667408407529999971e+09,2.847,5.990,0.400,nan,273.150,300.960,300.770,305.270,282.270,1086.738,1025.907,1038.072,1040.533,1.030,0.690,1.040,1.090,4.6717,-4776.0073,187.622,184.479,69234.341
1.667408407589999914e+09,9.544,7.870,0.400,nan,273.150,300.960,300.770,305.270,282.270,1086.236,1024.827,1038.210,1039.889,1.010,0.800,0.890,1.170,4.6277,-4725.8644,180.925,182.599,66076.293
1.667408407660000086e+09,8.504,6.367,0.400,nan,273.150,300.960,300.770,305.270,282.270,1086.591,1025.064,1038.301,1039.917,1.000,0.840,0.750,0.740,4.6189,-4717.8870,181.965,184.102,67004.875
1.667408407720000029e+09,7.973,5.802,0.400,nan,273.150,300.960,300.770,305.270,282.270,1086.129,1025.274,1038.280,1039.876,0.670,0.780,0.910,1.090,4.6699,-4771.1342,182.496,184.667,67406.712
1.667408465859999895e+09,5.593,1.929,0.400,nan,273.150,300.840,300.650,305.210,282.270,1086.161,1025.395,1038.001,1039.377,0.920,0.730,1.130,1.410,4.6754,-4777.4268,184.876,188.540,69726.647
1.667408465920000076e+09,2.255,4.374,0.400,nan,273.150,300.840,300.650,305.210,282.210,1086.617,1025.262,1037.440,1039.765,1.170,0.780,0.890,0.590,4.6305,-4730.7707,188.214,186.096,70055.977
1.667408465990000010e+09,7.070,6.490,0.400,nan,273.150,300.840,300.650,305.210,282.210,1086.191,1024.926,1037.878,1039.742,0.800,0.930,0.810,0.920,4.6374,-4736.2109,183.399,183.979,67483.387
1.667408466049999952e+09,5.609,3.824,0.400,nan,273.150,300.840,300.650,305.210,282.210,1087.214,1025.120,1038.004,1039.710,0.880,0.810,0.980,0.860,4.5755,-4673.6602,184.860,186.645,69009.477
1.667408466109999895e+09,2.958,5.895,0.400,nan,273.150,300.840,300.650,305.150,282.210,1086.062,1025.765,1037.848,1040.255,0.990,0.880,0.870,0.920,4.7119,-4816.5747,187.511,184.574,69227.786
1.667408466180000067e+09,4.900,1.668,0.400,nan,273.150,300.840,300.650,305.150,282.270,1086.545,1025.258,1037.858,1039.318,0.680,1.050,0.930,0.750,4.6357,-4736.0666,185.569,188.801,70081.778
1.667408466240000010e+09,6.952,5.463,0.400,nan,273.150,300.840,300.650,305.150,282.270,1086.796,1024.919,1037.981,1039.719,1.060,0.780,0.750,1.130,4.5915,-4689.1549,183.517,185.006,67905.747
1.667408466299999952e+09,6.476,4.927,0.400,nan,273.150,300.840,300.650,305.150,282.270,1086.153,1024.746,1037.630,1039.349,0.930,0.810,0.880,0.810,4.6267,-4724.4355,183.993,185.542,68279.295
1.667408466359999895e+09,7.733,4.934,0.400,nan,273.150,300.840,300.650,305.090,282.270,1086.422,1025.073,1038.152,1039.663,0.810,0.980,0.780,0.830,4.6310,-4730.4158,182.736,185.535,67815.394
1.667408466430000067e+09,8.229,4.730,0.400,nan,273.150,300.840,300.650,305.090,282.210,1085.833,1025.159,1038.175,1039.557,0.890,0.760,0.950,1.080,4.6825,-4783.6157,182.240,185.739,67710.570
1.667408466490000010e+09,5.737,9.339,0.400,nan,273.150,300.840,300.650,305.090,282.210,1086.300,1025.092,1037.813,1040.343,1.080,1.310,0.940,1.170,4.6418,-4741.5046,184.732,181.130,66933.848
1.667408466559999943e+09,6.861,7.840,0.400,nan,273.150,300.840,300.710,305.090,282.210,1086.296,1025.269,1038.133,1040.236,1.110,0.810,0.880,0.950,4.6552,-4756.0533,183.608,182.629,67064.980
1.667408466619999886e+09,8.889,4.592,0.400,nan,273.150,300.900,300.710,305.150,282.210,1085.739,1025.037,1038.163,1039.417,1.000,0.810,0.640,0.560,4.6810,-4781.4627,181.580,185.877,67521.681
1.667408466690000057e+09,8.437,10.917,0.400,nan,273.150,300.900,300.710,305.150,282.400,1086.173,1024.786,1037.985,1040.327,0.900,1.070,1.170,0.810,4.6288,-4726.7496,182.032,179.553,65374.748
1.667408466750000000e+09,7.154,6.231,0.400,nan,273.150,300.900,300.710,305.150,282.400,1086.141,1025.083,1038.002,1039.805,0.850,1.080,0.890,0.730,4.6537,-4753.6911,183.315,184.239,67548.106
1.667408466819999933e+09,6.662,4.640,0.400,nan,273.150,300.900,300.650,305.150,282.400,1086.373,1025.357,1038.190,1039.822,0.820,1.210,0.960,0.860,4.6573,-4758.6369,183.807,185.829,68317.136
1.667408466880000114e+09,6.840,2.566,0.400,nan,273.150,300.900,300.650,305.150,282.270,1086.414,1024.971,1037.922,1039.209,0.970,0.980,1.050,0.650,4.6249,-4723.6893,183.629,187.903,69027.433
1.667408466950000048e+09,3.628,5.358,0.400,nan,273.150,300.900,300.650,305.150,282.270,1086.663,1025.205,1037.630,1039.888,1.070,1.030,0.520,0.930,4.6238,-4723.5598,186.842,185.111,69175.790
1.667408467009999990e+09,8.712,8.899,0.400,nan,273.150,300.900,300.650,305.150,282.270,1086.446,1024.687,1038.015,1040.005,0.970,0.920,0.660,0.960,4.6012,-4698.0892,181.757,181.570,66003.173
1.667408467069999933e+09,8.417,9.862,0.400,nan,273.150,300.900,300.650,305.210,282.270,1086.169,1024.876,1038.056,1040.231,0.900,0.890,1.000,0.840,4.6363,-4734.8513,182.052,180.607,65761.757
1.667408467140000105e+09,6.157,7.621,0.400,nan,273.150,300.900,300.650,305.210,282.210,1086.491,1025.017,1037.863,1040.062,1.100,0.680,0.940,0.710,4.6226,-4721.5355,184.312,182.849,67404.397
1.667408467200000048e+09,0.902,5.278,0.400,nan,273.150,300.900,300.650,305.210,282.210,1086.748,1025.532,1037.461,1040.145,1.300,0.710,0.990,0.740,4.6421,-4743.8495,189.567,185.191,70231.404
1.667408467269999981e+09,4.467,5.708,0.400,nan,273.150,300.900,300.650,305.210,282.210,1086.238,1024.896,1037.436,1039.607,0.770,0.820,0.940,1.130,4.6325,-4731.0846,186.002,184.761,68733.610
1.667408467329999924e+09,5.927,9.026,0.400,nan,273.150,300.840,300.650,305.210,282.210,1086.103,1024.701,1037.494,1039.951,0.730,0.950,0.850,0.910,4.6271,-4724.6302,184.542,181.443,66977.242
1.667408467400000095e+09,5.736,3.252,0.400,nan,273.150,300.840,300.650,305.210,282.210,1086.876,1025.099,1037.938,1039.523,0.730,0.720,0.650,0.770,4.5989,-4697.6293,184.733,187.217,69176.726
1.667408467460000038e+09,7.070,7.541,0.400,nan,273.150,300.840,300.650,305.210,282.210,1086.557,1024.741,1037.809,1039.857,1.090,0.710,0.800,1.030,4.5960,-4692.9801,183.399,182.928,67097.596
1.667408467529999971e+09,6.411,8.842,0.400,nan,273.150,300.840,300.710,305.210,282.210,1086.118,1024.822,1037.669,1040.013,0.770,0.890,1.080,0.960,4.6347,-4732.9883,184.058,181.627,66865.622
1.667408467589999914e+09,6.508,7.277,0.400,nan,273.150,300.840,300.710,305.150,282.210,1086.195,1024.896,1037.759,1039.841,0.740,1.010,0.790,1.110,4.6345,-4733.0838,183.961,183.192,67400.844
1.667408467650000095e+09,6.437,2.238,0.400,nan,273.150,300.840,300.710,305.150,282.210,1086.562,1025.373,1038.201,1039.497,0.830,0.770,0.850,0.780,4.6428,-4743.8129,184.032,188.231,69298.896
1.667408467720000029e+09,3.484,2.568,0.400,nan,273.150,300.840,300.710,305.150,282.210,1086.453,1025.871,1038.092,1039.906,0.620,0.960,1.120,0.850,4.6893,-4793.8686,186.985,187.902,70270.269
1.667408525910000086e+09,7.708,13.436,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.536,1024.444,1037.681,1040.573,0.880,1.060,0.970,0.810,4.5748,-4669.9502,182.761,177.033,64742.345
1.667408525970000029e+09,5.958,5.631,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.125,1025.195,1037.898,1039.799,1.000,0.820,0.750,1.060,4.6620,-4762.7922,184.511,184.838,68209.604
1.667408526029999971e+09,5.076,4.874,0.400,nan,273.150,300.770,300.590,305.090,282.400,1085.794,1025.514,1037.939,1039.844,0.900,0.970,1.180,0.790,4.7123,-4815.8466,185.393,185.595,68816.076
1.667408526099999905e+09,9.376,8.429,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.246,1024.780,1038.159,1039.955,0.860,0.970,0.880,1.100,4.6215,-4719.2909,181.093,182.040,65933.135
1.667408526160000086e+09,5.231,8.090,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.319,1025.146,1037.781,1040.196,1.010,1.030,0.840,1.060,4.6436,-4743.6358,185.238,182.379,67575.093
1.667408526220000029e+09,7.590,7.454,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.373,1025.213,1038.232,1040.159,0.710,0.900,0.980,0.880,4.6446,-4744.9896,182.879,183.015,66939.050
1.667408526289999962e+09,8.270,6.947,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.496,1024.750,1038.006,1039.759,1.000,0.700,0.770,1.000,4.6005,-4697.6682,182.199,183.522,66876.878
1.667408526349999905e+09,5.539,7.040,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.939,1025.195,1037.998,1040.218,0.840,0.980,1.060,0.790,4.6006,-4699.7972,184.930,183.429,67845.143
1.667408526410000086e+09,6.159,5.528,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.720,1025.284,1038.126,1039.993,0.830,0.980,0.880,0.730,4.6236,-4723.8222,184.310,184.941,68173.340
1.667408526470000029e+09,6.379,8.717,0.400,nan,273.150,300.770,300.520,305.090,282.270,1086.431,1025.231,1038.063,1040.389,0.980,1.180,0.950,0.820,4.6419,-4742.3535,184.090,181.752,66923.053
1.667408526539999962e+09,5.097,5.132,0.400,nan,273.150,300.770,300.520,305.090,282.270,1087.435,1025.471,1038.250,1040.247,0.530,0.780,1.100,0.910,4.5847,-4684.7904,185.372,185.337,68712.318
1.667408526599999905e+09,5.783,2.169,0.400,nan,273.150,300.770,300.520,305.090,282.270,1087.216,1025.339,1038.215,1039.622,0.810,1.000,0.830,0.880,4.5911,-4690.7424,184.686,188.300,69565.839
1.667408526660000086e+09,7.194,5.392,0.400,nan,273.150,300.770,300.520,305.090,282.270,1087.120,1024.793,1037.998,1039.697,0.920,0.780,0.810,0.840,4.5580,-4654.3030,183.275,185.077,67843.034
1.667408526730000019e+09,6.127,5.570,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.730,1025.153,1038.019,1039.903,1.150,1.100,1.180,0.800,4.6132,-4712.4825,184.342,184.899,68169.672
1.667408526789999962e+09,2.935,1.458,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.493,1025.690,1037.874,1039.611,1.030,0.740,0.720,0.790,4.6719,-4775.1762,187.534,189.011,70894.150
1.667408526849999905e+09,6.685,7.797,0.400,nan,273.150,300.770,300.590,305.090,282.400,1086.467,1024.964,1037.906,1040.048,1.000,0.800,0.690,0.700,4.6186,-4717.2263,183.784,182.672,67145.506
1.667408526920000076e+09,8.532,7.615,0.400,nan,273.150,300.770,300.590,305.020,282.400,1086.707,1025.204,1038.451,1040.259,1.220,0.740,1.140,1.120,4.6186,-4718.3366,181.938,182.854,66536.910
1.667408526980000019e+09,4.923,3.154,0.400,nan,273.150,300.770,300.590,305.020,282.520,1086.775,1025.440,1038.058,1039.750,0.980,1.230,0.800,0.910,4.6313,-4732.3914,185.546,187.315,69514.200
1.667408527039999962e+09,5.873,6.620,0.400,nan,273.150,300.770,300.590,305.020,282.520,1086.543,1025.093,1037.891,1039.978,0.840,0.840,0.980,1.140,4.6226,-4721.9170,184.596,183.849,67876.145
1.667408527109999895e+09,6.586,6.203,0.400,nan,273.150,300.770,300.590,305.020,282.520,1086.594,1024.788,1037.778,1039.693,0.750,0.760,0.970,0.900,4.5960,-4693.2182,183.883,184.266,67767.063
1.667408527170000076e+09,5.903,2.836,0.400,nan,273.150,300.770,300.590,305.150,282.400,1086.610,1025.373,1038.131,1039.610,0.720,1.290,0.690,1.050,4.6387,-4739.6648,184.567,187.633,69270.943
1.667408527230000019e+09,5.670,5.025,0.400,nan,273.150,300.770,300.590,305.150,282.400,1086.617,1025.437,1038.145,1040.005,0.870,1.000,1.010,0.990,4.6430,-4744.4313,184.799,185.444,68539.906
1.667408527289999962e+09,9.136,5.874,0.400,nan,273.150,300.770,300.590,305.150,282.400,1086.324,1025.076,1038.368,1039.795,1.240,1.180,0.620,1.190,4.6379,-4737.5048,181.333,184.595,66957.181
1.667408527359999895e+09,8.752,8.155,0.400,nan,273.150,300.770,300.590,305.150,282.400,1086.584,1024.900,1038.223,1040.085,1.100,0.960,0.850,0.860,4.6051,-4703.0565,181.717,182.315,66259.845
1.667408527420000076e+09,2.855,-0.616,0.400,nan,273.150,300.770,300.590,305.150,282.340,1086.335,1025.572,1037.735,1039.159,0.950,1.040,0.890,0.740,4.6749,-4777.7318,187.614,191.085,71712.671
1.667408527480000019e+09,12.371,10.371,0.400,nan,273.150,300.770,300.590,305.150,282.340,1086.324,1025.008,1038.847,1040.452,0.850,1.130,0.760,0.660,4.6327,-4731.8380,178.098,180.098,64154.188
1.667408527549999952e+09,4.562,5.801,0.400,nan,273.150,300.770,300.590,305.150,282.340,1086.394,1025.454,1037.931,1040.087,0.910,0.680,0.920,0.780,4.6613,-4763.2549,185.907,184.668,68663.639
1.667408527609999895e+09,-1.459,4.181,0.400,nan,273.150,300.770,300.590,305.150,282.340,1086.725,1025.902,1037.373,1040.253,0.770,0.810,1.030,0.970,4.6703,-4774.5415,191.928,186.288,71539.662
1.667408527670000076e+09,3.740,3.457,0.400,nan,273.150,300.770,300.520,305.090,282.460,1086.522,1025.513,1037.874,1039.799,0.990,0.800,1.070,1.060,4.6565,-4758.5822,186.730,187.012,69841.296
1.667408527740000010e+09,10.859,5.759,0.400,nan,273.150,300.770,300.520,305.090,282.460,1086.522,1024.684,1038.394,1039.530,0.940,0.750,0.920,0.680,4.5941,-4690.7730,179.610,184.710,66377.360
1.667408585920000076e+09,7.081,6.039,0.400,nan,273.150,300.710,300.520,305.020,282.270,1086.114,1025.136,1038.036,1039.819,0.750,0.880,0.880,0.790,4.6578,-4758.2116,183.388,184.430,67645.677
1.667408585980000019e+09,5.745,5.055,0.400,nan,273.150,300.650,300.520,305.020,282.270,1086.013,1025.523,1038.103,1039.935,1.020,0.770,1.110,0.750,4.6944,-4797.5818,184.724,185.414,68501.399
1.667408586039999962e+09,5.851,4.909,0.400,nan,273.150,300.650,300.520,305.020,282.270,1086.648,1025.115,1037.930,1039.752,0.710,1.290,1.010,0.960,4.6149,-4714.0954,184.618,185.561,68516.621
1.667408586099999905e+09,2.494,2.662,0.400,nan,273.150,300.650,300.460,305.020,282.270,1086.248,1025.743,1037.802,1039.789,0.820,0.950,0.850,0.920,4.6936,-4797.7311,187.975,187.807,70605.983
1.667408586170000076e+09,6.279,8.103,0.400,nan,273.150,300.650,300.460,305.020,282.270,1086.630,1024.763,1037.722,1039.992,0.690,0.820,0.780,0.880,4.5903,-4687.3294,184.191,182.366,67183.430
1.667408586230000019e+09,5.924,-0.293,0.400,nan,273.150,300.650,300.460,305.020,282.270,1086.920,1025.179,1038.053,1039.043,1.170,0.890,0.920,1.120,4.5996,-4698.7735,184.545,190.762,70447.321
1.667408586289999962e+09,7.857,5.773,0.400,nan,273.150,300.650,300.460,305.020,282.270,1085.905,1025.200,1038.173,1039.779,1.010,0.680,0.880,0.610,4.6782,-4779.4187,182.612,184.696,67459.580
1.667408586359999895e+09,5.516,8.954,0.400,nan,273.150,300.650,300.460,305.020,282.270,1086.199,1025.494,1038.086,1040.570,1.100,0.970,0.720,0.730,4.6782,-4780.7773,184.953,181.515,67155.568
1.667408586420000076e+09,5.743,5.873,0.400,nan,273.150,300.650,300.460,305.020,282.270,1086.994,1025.226,1038.076,1040.076,0.840,1.080,0.980,0.940,4.5977,-4697.0147,184.726,184.596,68199.359
1.667408586490000010e+09,6.296,4.742,0.400,nan,273.150,300.710,300.460,305.020,282.270,1086.623,1025.083,1037.977,1039.700,0.750,0.880,1.200,0.670,4.6157,-4714.7639,184.173,185.727,68414.222
1.667408586549999952e+09,6.709,6.078,0.400,nan,273.150,300.710,300.460,305.020,282.340,1086.766,1024.945,1037.966,1039.841,1.160,0.960,1.080,1.130,4.5947,-4692.6694,183.761,184.391,67768.071
1.667408586609999895e+09,5.218,7.152,0.400,nan,273.150,300.710,300.460,305.020,282.340,1086.566,1025.081,1037.785,1040.066,1.040,1.100,1.210,0.830,4.6198,-4719.0088,185.251,183.317,67922.958
1.667408586680000067e+09,10.787,8.329,0.400,nan,273.150,300.710,300.460,305.020,282.340,1086.060,1024.781,1038.358,1039.901,0.910,0.740,0.860,0.870,4.6352,-4733.4423,179.682,182.140,65460.549
1.667408586740000010e+09,7.240,5.834,0.400,nan,273.150,300.650,300.460,305.020,282.340,1086.632,1025.062,1038.118,1039.859,1.240,0.690,0.770,1.150,4.6124,-4711.3704,183.229,184.636,67663.198
1.667408586799999952e+09,4.832,1.381,0.400,nan,273.150,300.650,300.460,305.020,282.210,1087.002,1025.257,1037.951,1039.388,1.230,0.800,0.980,0.900,4.5994,-4698.8740,185.637,189.088,70215.496
1.667408586869999886e+09,6.631,4.543,0.400,nan,273.150,300.650,300.460,305.020,282.210,1086.975,1025.233,1038.224,1039.865,0.880,1.140,0.830,0.860,4.5995,-4698.9370,183.838,185.926,68364.999
1.667408586930000067e+09,7.201,8.821,0.400,nan,273.150,300.650,300.460,305.020,282.210,1085.487,1025.122,1037.915,1040.093,0.980,0.750,1.070,0.890,4.7045,-4805.9818,183.268,181.648,66583.102
1.667408586990000010e+09,1.347,-1.943,0.400,nan,273.150,300.710,300.460,305.020,282.210,1086.274,1026.121,1037.925,1039.373,0.690,1.060,0.800,0.830,4.7220,-4828.7291,189.122,192.412,72789.423
1.667408587049999952e+09,8.542,9.761,0.400,nan,273.150,300.710,300.460,305.020,282.270,1086.489,1024.608,1037.946,1040.105,0.640,0.770,0.730,0.670,4.5902,-4686.4855,181.927,180.708,65753.047
1.667408587119999886e+09,4.154,5.427,0.400,nan,273.150,300.710,300.460,305.020,282.270,1086.962,1025.275,1037.845,1040.035,1.050,0.850,0.710,0.870,4.6046,-4704.3630,186.315,185.042,68954.105
1.667408587180000067e+09,5.702,3.489,0.400,nan,273.150,300.650,300.460,305.020,282.270,1086.851,1025.417,1038.191,1039.810,1.200,0.840,0.790,0.950,4.6227,-4723.5168,184.767,186.981,69100.450
1.667408587240000010e+09,6.071,5.645,0.400,nan,273.150,300.650,300.460,304.960,282.150,1086.711,1024.956,1037.856,1039.766,0.930,0.950,0.890,0.640,4.5986,-4696.6539,184.398,184.824,68162.535
1.667408587309999943e+09,6.337,2.764,0.400,nan,273.150,300.650,300.520,304.960,282.150,1086.801,1025.010,1037.959,1039.367,1.250,0.700,0.830,0.980,4.5956,-4693.8680,184.132,187.705,69137.601
1.667408587369999886e+09,6.138,4.896,0.400,nan,273.150,300.650,300.520,304.960,282.150,1086.529,1025.236,1038.048,1039.814,1.250,0.920,0.710,0.870,4.6329,-4733.1504,184.332,185.573,68415.502
1.667408587430000067e+09,8.204,10.034,0.400,nan,273.150,300.710,300.520,304.960,282.150,1086.674,1025.489,1038.617,1040.850,0.820,0.670,1.010,0.830,4.6420,-4743.6726,182.265,180.435,65777.360
1.667408587490000010e+09,6.873,2.082,0.400,nan,273.150,300.710,300.520,304.960,282.210,1086.536,1025.603,1038.460,1039.654,0.920,1.060,0.640,0.490,4.6613,-4763.9573,183.596,188.387,69197.219
1.667408587559999943e+09,8.878,5.939,0.400,nan,273.150,300.710,300.460,304.960,282.210,1086.324,1025.340,1038.539,1040.012,1.010,1.250,0.820,0.780,4.6578,-4759.1290,181.591,184.530,67026.561
1.667408587619999886e+09,8.363,5.355,0.400,nan,273.150,300.710,300.460,304.960,282.210,1086.296,1025.051,1038.222,1039.694,1.020,1.040,1.210,0.720,4.6379,-4737.3817,182.106,185.114,67429.767
1.667408587680000067e+09,3.625,8.082,0.400,nan,273.150,300.710,300.460,304.960,282.210,1086.677,1025.256,1037.684,1040.372,0.820,0.790,0.880,1.000,4.6246,-4724.7295,186.844,182.387,68175.819
1.667408587750000000e+09,3.036,4.955,0.400,nan,273.150,300.710,300.460,305.020,282.340,1087.013,1025.175,1037.590,1039.896,1.160,1.080,0.910,1.110,4.5933,-4692.3205,187.434,185.514,69546.808
1.667408645880000114e+09,4.435,6.056,0.400,nan,273.150,300.590,300.400,304.960,282.340,1086.621,1025.283,1037.831,1040.062,0.870,0.830,1.020,1.180,4.6293,-4729.6564,186.034,184.413,68616.697
1.667408645950000048e+09,4.879,4.034,0.400,nan,273.150,300.590,300.400,304.960,282.340,1086.192,1025.317,1037.843,1039.667,1.000,0.620,0.820,1.290,4.6644,-4765.8825,185.591,186.435,69202.009
1.667408646009999990e+09,6.278,6.418,0.400,nan,273.150,300.590,300.400,304.960,282.340,1086.338,1025.475,1038.227,1040.196,0.780,0.790,0.790,0.920,4.6653,-4767.5218,184.191,184.051,67800.904
1.667408646069999933e+09,7.710,5.685,0.400,nan,273.150,300.590,300.400,304.960,282.270,1087.091,1024.951,1038.210,1039.864,0.770,1.050,1.090,1.120,4.5695,-4666.8765,182.759,184.784,67546.089
1.667408646130000114e+09,6.340,4.173,0.400,nan,273.150,300.590,300.400,304.960,282.270,1086.776,1025.319,1038.205,1039.828,0.820,0.570,0.820,1.100,4.6203,-4720.5920,184.129,186.296,68609.794
1.667408646200000048e+09,4.394,5.355,0.400,nan,273.150,300.590,300.400,304.960,282.270,1087.055,1025.242,1037.881,1040.024,0.930,1.020,0.670,0.860,4.5937,-4692.9647,186.075,185.114,68891.089
1.667408646259999990e+09,5.298,6.366,0.400,nan,273.150,300.590,300.400,304.960,282.270,1086.287,1024.990,1037.672,1039.808,1.070,0.810,0.840,1.020,4.6323,-4731.4515,185.171,184.103,68182.306
1.667408646319999933e+09,5.010,2.246,0.400,nan,273.150,300.590,300.400,304.960,282.270,1086.823,1025.280,1037.965,1039.504,0.710,1.170,0.760,1.100,4.6138,-4713.7702,185.459,188.223,69822.864
1.667408646390000105e+09,3.387,4.645,0.400,nan,273.150,300.590,300.400,304.900,282.270,1086.318,1025.526,1037.792,1039.953,1.130,0.780,1.000,0.850,4.6708,-4773.4221,187.082,185.824,69530.085
1.667408646450000048e+09,9.501,6.650,0.400,nan,273.150,300.590,300.400,304.900,282.270,1086.678,1025.105,1038.539,1040.035,1.090,0.670,0.720,0.940,4.6116,-4710.6918,180.968,183.820,66539.222
1.667408646509999990e+09,3.368,5.396,0.400,nan,273.150,300.590,300.400,304.900,282.270,1086.850,1025.152,1037.597,1039.913,0.910,0.740,0.850,0.870,4.6022,-4701.3526,187.101,185.073,69258.656
1.667408646579999924e+09,2.694,-0.456,0.400,nan,273.150,300.590,300.400,304.900,282.270,1086.793,1025.577,1037.814,1039.300,0.630,0.790,0.750,0.880,4.6385,-4740.4505,187.775,190.925,71711.730
1.667408646640000105e+09,4.843,2.654,0.400,nan,273.150,300.590,300.400,304.900,282.270,1086.534,1025.412,1037.983,1039.604,1.270,0.610,0.940,0.840,4.6456,-4747.0160,185.626,187.816,69731.525
1.667408646710000038e+09,9.810,5.998,0.400,nan,273.150,300.590,300.400,304.900,282.270,1086.617,1024.732,1038.285,1039.634,1.180,0.780,0.890,0.650,4.5883,-4685.1703,180.659,184.471,66667.169
1.667408646769999981e+09,5.060,6.475,0.400,nan,273.150,300.590,300.400,304.900,282.520,1086.506,1025.410,1038.012,1040.197,0.830,1.180,0.770,0.930,4.6476,-4749.0550,185.409,183.994,68230.164
1.667408646839999914e+09,5.293,8.451,0.400,nan,273.150,300.590,300.400,304.900,282.520,1086.329,1025.206,1037.851,1040.310,0.710,0.770,0.760,0.710,4.6455,-4745.9462,185.176,182.018,67420.661
1.667408646900000095e+09,5.548,6.589,0.400,nan,273.150,300.590,300.400,304.900,282.520,1086.585,1025.595,1038.255,1040.375,1.050,0.870,0.790,0.780,4.6557,-4758.1844,184.921,183.880,68007.626
