# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.655414332119999886e+09,4918.504,6027.030,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.209,1060.140,1840.674,1977.747,1.520,1.190,1.090,1.170,4.8717,-5146.0997,-4635.673,-5744.199,54485278.988
1.655414332180000067e+09,4988.177,6080.191,0.000,nan,273.150,306.340,305.840,310.090,295.960,1118.446,1060.286,1839.536,1971.624,1.460,1.360,1.340,1.130,4.9479,-5227.5701,-4705.346,-5797.360,55749665.977
1.655414332240000010e+09,4989.700,6096.060,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.332,1060.885,1844.213,1979.073,1.400,1.710,1.620,1.290,4.9236,-5204.7743,-4706.869,-5813.229,55948249.283
1.655414332309999943e+09,4884.454,6001.617,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.854,1060.119,1844.067,1984.215,1.630,1.250,1.130,1.230,4.8174,-5088.4160,-4601.623,-5718.786,53879444.706
1.655414332369999886e+09,4984.024,6101.446,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.346,1060.609,1846.944,1984.160,1.530,0.850,1.330,1.200,4.8993,-5177.6152,-4701.193,-5818.616,55957501.196
1.655414332440000057e+09,4996.947,6031.683,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.880,1060.640,1855.748,1981.613,1.420,1.340,1.160,1.290,4.8576,-5133.5663,-4714.116,-5748.852,55272190.778
1.655414332500000000e+09,5016.231,6005.557,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.617,1060.214,1860.469,1979.691,1.400,1.460,1.070,1.360,4.8447,-5117.9035,-4733.400,-5722.727,55154673.728
1.655414332569999933e+09,5041.510,5998.101,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.982,1060.556,1865.105,1979.271,1.240,1.310,1.070,1.370,4.8428,-5117.5281,-4758.679,-5715.270,55309338.377
1.655414332630000114e+09,5063.732,6046.926,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.695,1060.627,1863.802,1981.130,1.250,1.230,1.150,1.060,4.8722,-5149.0312,-4780.901,-5764.095,56081806.969
1.655414332690000057e+09,5074.226,6009.065,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.453,1060.189,1867.661,1978.030,1.370,1.510,1.520,1.280,4.8562,-5129.9109,-4791.395,-5726.234,55747220.936
1.655414332759999990e+09,5006.629,5899.311,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.718,1059.928,1863.874,1969.255,1.360,1.440,1.180,1.260,4.8134,-5083.3013,-4723.799,-5616.481,53859126.877
1.655414332819999933e+09,5098.941,6034.376,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.343,1060.474,1866.432,1976.000,1.410,0.990,1.270,1.550,4.8887,-5165.7399,-4816.110,-5751.545,56275189.492
1.655414332890000105e+09,5094.025,5983.271,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.451,1060.529,1866.450,1969.234,1.370,1.260,1.290,1.380,4.8842,-5161.3199,-4811.195,-5700.440,55642608.403
1.655414332950000048e+09,5031.603,5876.388,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.851,1059.979,1868.995,1967.075,1.500,1.640,1.260,1.250,4.8067,-5076.5056,-4748.772,-5593.557,53838712.703
1.655414333019999981e+09,5129.808,5974.416,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.599,1060.551,1873.780,1969.860,1.690,1.710,1.700,1.210,4.8739,-5150.4476,-4846.977,-5691.585,55887325.931
1.655414333079999924e+09,5174.626,6022.099,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.402,1060.888,1873.710,1969.064,1.340,1.070,1.200,1.270,4.9183,-5199.2568,-4891.795,-5739.268,56868857.469
1.655414333140000105e+09,5114.260,5990.158,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.366,1060.501,1868.790,1969.349,1.570,1.470,1.210,1.270,4.8890,-5166.2418,-4831.429,-5707.327,55916287.357
1.655414333210000038e+09,5040.697,5918.214,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.861,1060.168,1868.199,1970.891,1.310,1.300,1.320,1.290,4.8212,-5092.7098,-4757.866,-5635.383,54394828.428
1.655414333269999981e+09,5071.967,5952.399,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.772,1060.357,1869.606,1972.068,1.610,1.460,1.400,1.300,4.8433,-5117.1005,-4789.136,-5669.568,55079822.842
1.655414333339999914e+09,5130.061,6053.728,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.227,1060.685,1867.054,1974.077,1.600,1.270,0.980,1.630,4.9155,-5195.2703,-4847.230,-5770.897,56798895.718
1.655414333400000095e+09,5137.152,6020.731,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.599,1060.807,1871.716,1973.161,1.150,1.560,1.120,1.450,4.8947,-5173.7513,-4854.321,-5737.900,56487931.703
1.655414333470000029e+09,5116.739,6007.407,0.000,nan,273.150,306.340,305.770,310.090,295.960,1120.071,1060.960,1873.015,1976.197,1.020,1.720,1.620,1.400,4.8687,-5146.9006,-4833.908,-5724.577,56137441.523
1.655414333529999971e+09,5117.367,5978.663,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.666,1060.554,1872.721,1971.490,1.340,1.300,1.060,1.000,4.8686,-5144.8376,-4834.536,-5695.832,55815237.382
1.655414333599999905e+09,5132.042,6005.160,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.722,1060.684,1874.128,1974.453,1.330,1.320,1.060,1.320,4.8747,-5151.9539,-4849.212,-5722.329,56259906.674
1.655414333660000086e+09,5120.661,5975.439,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.560,1060.337,1874.537,1972.488,1.090,1.280,1.000,1.010,4.8595,-5134.1684,-4837.830,-5692.608,55810394.327
1.655414333720000029e+09,5133.407,6009.760,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.677,1060.659,1874.033,1974.800,1.360,1.100,1.290,1.550,4.8764,-5153.6261,-4850.576,-5726.929,56325808.896
1.655414333789999962e+09,5144.447,6014.497,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.556,1060.667,1873.993,1973.528,1.600,1.330,1.180,1.410,4.8870,-5164.9444,-4861.617,-5731.666,56487314.766
1.655414333849999905e+09,5115.178,5990.116,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.302,1060.099,1873.169,1974.156,2.110,1.710,1.350,1.400,4.8611,-5134.7163,-4832.347,-5707.285,55924683.710
1.655414333920000076e+09,5108.428,5995.147,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.925,1060.861,1870.973,1973.534,1.540,1.310,1.500,1.270,4.8725,-5150.5111,-4825.598,-5712.316,55916949.577
1.655414333980000019e+09,5163.652,6028.421,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.122,1060.385,1874.661,1973.038,1.220,1.240,0.960,0.980,4.8993,-5176.5173,-4880.821,-5745.590,56834216.161
1.655414334049999952e+09,5114.507,6007.516,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.435,1060.467,1870.271,1973.577,1.200,1.640,1.620,1.300,4.8801,-5156.5673,-4831.676,-5724.685,56117105.345
1.655414334109999895e+09,5112.419,5953.088,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.974,1060.535,1876.480,1972.720,1.370,1.570,1.230,1.180,4.8414,-5115.8790,-4829.588,-5670.257,55476742.596
1.655414334170000076e+09,5188.994,6036.402,0.000,nan,273.150,306.400,305.840,310.090,296.020,1119.060,1060.441,1876.836,1972.249,1.480,1.280,1.450,1.200,4.9102,-5188.4193,-4906.163,-5753.572,57174023.176
1.655414334240000010e+09,5199.343,6046.328,0.000,nan,273.150,306.400,305.840,310.090,295.960,1119.851,1061.263,1878.849,1974.085,1.570,1.280,1.420,1.460,4.9127,-5195.0921,-4916.512,-5763.497,57389989.187
1.655414334299999952e+09,5177.522,6010.760,0.000,nan,273.150,306.400,305.840,310.090,295.960,1119.540,1060.655,1878.977,1972.776,1.290,1.180,1.240,1.610,4.8880,-5165.8711,-4894.691,-5727.929,56767165.351
1.655414334369999886e+09,5182.945,6028.947,0.000,nan,273.150,306.400,305.840,310.090,295.960,1119.230,1060.410,1878.685,1974.256,1.430,1.200,1.350,1.390,4.8933,-5170.3200,-4900.114,-5746.116,57028973.583
1.655414334430000067e+09,5185.800,6011.132,0.000,nan,273.150,306.270,305.840,310.090,295.960,1119.903,1061.069,1880.339,1972.866,1.620,1.240,1.300,1.090,4.8900,-5170.0166,-4902.969,-5728.301,56852537.849
1.655414334500000000e+09,5172.800,5997.973,0.000,nan,273.150,306.270,305.840,310.090,296.020,1119.491,1060.508,1879.820,1972.639,1.270,1.360,1.100,1.380,4.8776,-5154.1926,-4889.970,-5715.143,56574656.570
1.655414334559999943e+09,5200.566,6041.961,0.000,nan,273.150,306.270,305.840,310.090,296.020,1119.275,1060.644,1879.383,1973.891,1.290,1.220,1.020,1.270,4.9069,-5185.8908,-4917.735,-5759.130,57351703.898
1.655414334630000114e+09,5174.481,5990.853,0.000,nan,273.150,306.270,305.840,310.090,296.020,1118.985,1059.978,1879.887,1971.413,1.330,1.280,1.440,1.180,4.8756,-5149.4949,-4891.650,-5708.022,56509752.569
1.655414334690000057e+09,5133.737,5948.020,0.000,nan,273.150,306.340,305.770,310.090,295.960,1120.081,1060.583,1880.636,1972.840,1.580,1.330,1.370,1.030,4.8370,-5111.4530,-4850.906,-5665.189,55625653.661
1.655414334750000000e+09,5176.113,5991.880,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.508,1060.563,1879.609,1970.909,1.430,1.280,1.160,1.440,4.8823,-5159.4838,-4893.282,-5709.049,56537446.984
1.655414334819999933e+09,5259.198,6100.029,0.000,nan,273.150,306.340,305.770,310.090,295.960,1118.879,1060.925,1878.947,1971.884,1.070,1.380,1.450,1.270,4.9659,-5249.8618,-4976.367,-5817.198,58604023.150
1.655414334880000114e+09,5175.161,6011.337,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.513,1060.654,1878.356,1972.581,1.260,1.720,1.040,1.260,4.8895,-5167.4924,-4892.330,-5728.506,56750668.953
1.655414334950000048e+09,5202.593,6041.623,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.337,1060.808,1878.234,1972.189,1.400,1.740,1.210,1.290,4.9167,-5197.0801,-4919.762,-5758.792,57367746.907
1.655414335009999990e+09,5218.589,6057.223,0.000,nan,273.150,306.340,305.840,310.090,296.020,1118.825,1060.363,1879.329,1973.017,1.250,1.470,1.330,1.250,4.9223,-5200.8770,-4935.759,-5774.392,57705314.344
1.655414335079999924e+09,5231.171,6089.200,0.000,nan,273.150,306.340,305.840,310.090,296.020,1118.843,1060.655,1877.725,1973.763,1.550,1.510,1.240,1.350,4.9455,-5226.8695,-4948.340,-5806.370,58199996.085
1.655414335140000105e+09,5155.216,5986.714,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.479,1060.329,1879.010,1973.132,1.520,1.220,1.340,0.980,4.8650,-5139.9622,-4872.385,-5703.883,56274420.349
1.655414335200000048e+09,5293.874,6133.057,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.085,1061.458,1880.224,1972.189,1.390,1.320,1.000,1.440,4.9936,-5281.9174,-5011.043,-5850.226,59335696.158
1.655414335269999981e+09,5183.240,6016.719,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.357,1060.564,1878.664,1972.336,1.390,1.280,1.310,1.430,4.8946,-5172.4648,-4900.409,-5733.888,56891478.923
1.655414335329999924e+09,5187.609,6020.106,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.456,1060.760,1878.189,1971.533,1.240,1.310,1.280,1.470,4.9027,-5182.0034,-4904.778,-5737.275,56973173.704
1.655414335400000095e+09,5193.142,6033.655,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.416,1060.752,1878.599,1973.052,1.580,1.520,1.360,1.110,4.9053,-5184.7724,-4910.311,-5750.824,57183138.792
1.655414335460000038e+09,5209.957,6040.761,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.030,1060.415,1880.193,1973.016,1.530,1.200,1.180,1.580,4.9094,-5187.4425,-4927.126,-5757.930,57430333.344
1.655414335529999971e+09,5106.440,5915.973,0.000,nan,273.150,306.340,305.840,310.090,296.020,1120.202,1060.427,1880.028,1972.120,1.020,1.310,1.350,1.320,4.8142,-5086.5691,-4823.609,-5633.142,54999493.959
1.655414335589999914e+09,5159.064,5980.727,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.761,1060.628,1879.669,1972.261,1.510,1.370,1.410,1.510,4.8665,-5142.9560,-4876.233,-5697.896,56243670.375
1.655414335650000095e+09,5150.174,5970.835,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.637,1060.394,1879.572,1972.243,1.720,1.740,1.360,1.360,4.8574,-5132.1829,-4867.343,-5688.004,56044419.833
1.655414335720000029e+09,5215.414,6037.312,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.203,1060.672,1880.115,1971.445,1.640,1.230,1.330,1.120,4.9165,-5196.2249,-4932.584,-5754.481,57444434.972
1.655414335779999971e+09,5215.897,6035.319,0.000,nan,273.150,306.340,305.840,310.090,295.960,1118.854,1060.271,1880.520,1971.561,1.520,1.270,1.580,1.090,4.9121,-5189.5967,-4933.066,-5752.488,57426266.095
1.655414335849999905e+09,5137.790,5950.557,0.000,nan,273.150,306.270,305.840,310.090,295.960,1119.940,1060.546,1880.060,1971.877,1.550,1.320,1.330,1.610,4.8439,-5118.5754,-4854.959,-5667.727,55693748.636
1.655414335910000086e+09,5212.324,6034.265,0.000,nan,273.150,306.270,305.840,310.090,296.020,1119.120,1060.575,1879.931,1971.331,1.330,1.080,1.150,1.110,4.9141,-5193.2320,-4929.493,-5751.434,57378895.996
1.655414335980000019e+09,5187.423,6010.768,0.000,nan,273.150,306.270,305.840,310.090,296.020,1119.230,1060.423,1879.567,1971.743,1.520,1.280,1.630,1.430,4.8922,-5169.2669,-4904.592,-5727.937,56864285.223
1.655414336039999962e+09,5194.868,6011.948,0.000,nan,273.150,306.270,305.840,310.090,296.020,1119.352,1060.586,1880.318,1971.447,1.290,1.190,1.070,1.170,4.8957,-5173.6868,-4912.037,-5729.118,56950893.019
1.655414336109999895e+09,5133.929,5945.088,0.000,nan,273.150,306.340,305.840,310.090,296.020,1120.060,1060.583,1880.438,1972.143,1.630,1.840,1.460,0.950,4.8383,-5112.8318,-4851.098,-5662.257,55594305.245
1.655414336170000076e+09,5209.321,6029.193,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.436,1060.803,1880.728,1971.954,1.250,1.180,1.540,1.470,4.9079,-5187.7954,-4926.490,-5746.362,57290979.337
1.655414336230000019e+09,5100.278,5896.609,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.885,1059.898,1881.438,1971.887,1.280,1.320,0.920,1.210,4.7971,-5065.9104,-4817.447,-5613.778,54722306.493
1.655414336299999952e+09,5089.067,5883.516,0.000,nan,273.150,306.340,305.840,310.090,296.020,1120.059,1059.941,1881.490,1971.922,1.580,1.280,1.410,1.530,4.7867,-5055.0369,-4806.236,-5600.685,54467576.364
1.655414336359999895e+09,5172.885,5987.002,0.000,nan,273.150,306.400,305.770,310.020,295.960,1119.390,1060.275,1881.005,1972.322,1.220,1.250,1.780,1.120,4.8693,-5144.2929,-4890.055,-5704.171,56450198.437
1.655414336430000067e+09,5174.273,5995.412,0.000,nan,273.150,306.400,305.770,310.020,295.960,1119.443,1060.404,1880.291,1972.534,1.500,1.450,1.130,1.180,4.8756,-5151.6049,-4891.442,-5712.581,56559786.049
1.655414336490000010e+09,5177.542,5990.956,0.000,nan,273.150,306.400,305.770,310.020,295.960,1119.493,1060.459,1880.784,1971.840,1.380,1.400,1.310,1.160,4.8761,-5152.3285,-4894.711,-5708.125,56540879.507
1.655414336559999943e+09,5151.143,5966.159,0.000,nan,273.150,306.340,305.770,310.020,295.960,1119.934,1060.680,1880.107,1971.932,1.360,1.830,1.510,1.370,4.8568,-5133.0129,-4868.312,-5683.328,56000676.440
1.655414336619999886e+09,5170.802,5983.056,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.832,1060.692,1881.676,1972.792,1.380,1.380,1.230,1.550,4.8659,-5142.6022,-4887.971,-5700.225,56384822.757
1.655414336680000067e+09,5190.235,6005.916,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.598,1060.655,1881.943,1973.146,1.690,1.480,1.260,1.210,4.8821,-5159.6352,-4907.404,-5723.085,56836319.789
1.655414336750000000e+09,5142.636,5952.625,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.377,1059.860,1881.641,1973.175,1.780,0.970,0.750,1.600,4.8350,-5105.8687,-4859.805,-5669.794,55764270.370
1.655414336809999943e+09,5131.962,5940.219,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.915,1060.340,1881.225,1972.653,1.400,1.460,1.040,1.010,4.8304,-5103.2872,-4849.131,-5657.388,55520112.109
1.655414336880000114e+09,5201.251,6015.406,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.836,1061.071,1881.591,1972.220,1.550,1.310,1.250,1.340,4.8969,-5177.3757,-4918.420,-5732.575,57053271.439
1.655414336940000057e+09,5201.806,6014.739,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.861,1061.101,1881.642,1972.078,1.330,1.360,1.680,1.280,4.8973,-5177.9378,-4918.975,-5731.908,57051084.525
1.655414337009999990e+09,5226.477,6053.507,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.201,1060.747,1880.831,1972.735,0.770,1.470,1.130,1.090,4.9229,-5203.4173,-4943.646,-5770.676,57740338.290
1.655414337069999933e+09,5240.788,6072.073,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.136,1060.801,1881.418,1973.674,1.200,1.460,1.170,1.070,4.9330,-5214.3895,-4957.957,-5789.242,58096663.068
1.655414337140000105e+09,5150.524,5947.620,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.704,1060.154,1883.635,1973.219,1.550,1.410,1.170,1.460,4.8323,-5104.4521,-4867.693,-5664.789,55784275.653
1.655414337200000048e+09,5168.532,5987.993,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.413,1060.260,1881.068,1973.301,1.550,1.710,0.980,1.150,4.8648,-5139.3756,-4885.701,-5705.163,56418952.164
1.655414337259999990e+09,5241.088,6069.753,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.005,1060.682,1881.176,1973.024,1.150,1.030,1.280,1.320,4.9340,-5214.8781,-4958.257,-5786.922,58072778.537
1.655414337329999924e+09,5237.886,6058.737,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.084,1060.679,1881.840,1972.678,1.250,1.110,1.310,1.100,4.9271,-5207.4609,-4955.055,-5775.907,57913667.950
1.655414337390000105e+09,5200.019,6005.726,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.551,1060.677,1882.521,1972.062,1.410,1.490,1.210,1.070,4.8879,-5165.8668,-4917.189,-5722.896,56930277.268
1.655414337460000038e+09,5217.725,6018.288,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.284,1060.560,1883.065,1971.499,1.690,1.300,1.310,1.260,4.9003,-5178.5279,-4934.894,-5735.457,57248643.314
1.655414337519999981e+09,5127.835,5927.179,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.818,1060.168,1881.381,1971.594,1.530,1.490,1.340,1.080,4.8247,-5096.3953,-4845.004,-5644.348,55332729.609
1.655414337589999914e+09,5182.917,5985.182,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.727,1060.672,1882.307,1971.708,1.600,1.540,1.250,1.190,4.8733,-5150.3968,-4900.086,-5702.351,56527652.676
1.655414337650000095e+09,5119.906,5911.769,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.854,1060.110,1881.367,1970.638,1.410,1.350,0.980,0.800,4.8170,-5088.0416,-4837.075,-5628.938,55082239.034
1.655414337720000029e+09,5186.335,5991.314,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.481,1060.394,1883.011,1972.847,1.350,1.120,1.530,1.400,4.8706,-5146.2235,-4903.504,-5708.483,56631137.973
1.655414337779999971e+09,5173.413,5986.522,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.065,1059.826,1882.596,1973.976,1.400,1.310,1.340,1.260,4.8577,-5129.7629,-4890.583,-5703.691,56449886.130
1.655414337839999914e+09,5226.953,6018.599,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.038,1060.277,1884.746,1971.847,1.210,1.650,1.260,1.200,4.8972,-5173.8047,-4944.122,-5735.768,57343381.485
1.655414337910000086e+09,5139.451,5944.546,0.000,nan,273.150,306.340,305.840,310.090,295.960,1120.026,1060.523,1881.608,1972.401,1.120,1.270,1.160,1.190,4.8362,-5110.2918,-4856.621,-5661.715,55641780.608
1.655414337970000029e+09,5125.105,5921.237,0.000,nan,273.150,306.340,305.840,310.090,295.960,1120.018,1060.214,1883.183,1973.166,1.790,1.250,1.280,1.400,4.8118,-5082.9728,-4842.275,-5638.406,55239244.543
1.655414338039999962e+09,5162.378,5966.348,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.358,1060.007,1882.590,1972.834,1.640,1.870,1.120,1.500,4.8486,-5120.9771,-4879.547,-5683.518,56112348.024
1.655414338099999905e+09,5236.180,6060.369,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.106,1060.717,1881.387,1972.706,1.510,1.930,1.260,1.280,4.9284,-5209.0891,-4953.349,-5777.538,57915605.691
1.655414338170000076e+09,5277.098,6088.199,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.341,1061.306,1883.293,1971.873,1.530,1.370,1.340,1.270,4.9585,-5243.8805,-4994.268,-5805.368,58645007.401
1.655414338230000019e+09,5212.599,6036.872,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.261,1060.542,1882.181,1974.177,1.110,1.400,1.050,1.100,4.9007,-5178.8699,-4929.768,-5754.042,57411609.830
1.655414338289999962e+09,5250.751,6070.297,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.022,1060.792,1881.482,1971.775,1.550,1.290,1.630,1.010,4.9418,-5223.6891,-4967.920,-5787.466,58174992.373
1.655414338359999895e+09,5186.433,5995.969,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.371,1060.262,1883.266,1973.826,1.200,1.480,1.080,1.540,4.8684,-5143.1981,-4903.602,-5713.138,56685263.186
1.655414338420000076e+09,5202.188,6030.938,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.553,1060.886,1880.177,1972.824,1.640,1.260,1.420,1.090,4.9051,-5185.1941,-4919.357,-5748.108,57240810.922
1.655414338490000010e+09,5222.753,6040.987,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.139,1060.541,1881.997,1972.833,1.450,1.600,1.340,1.230,4.9113,-5190.0744,-4939.922,-5758.157,57559197.579
1.655414338549999952e+09,5195.116,6020.031,0.000,nan,273.150,306.340,305.770,310.150,295.960,1119.150,1060.300,1880.980,1973.380,1.650,1.390,1.480,1.390,4.8903,-5166.5990,-4912.285,-5737.200,57046003.796
1.655414338619999886e+09,5102.373,5911.769,0.000,nan,273.150,306.340,305.770,310.150,295.960,1119.898,1060.112,1879.162,1971.270,1.620,1.660,1.020,1.100,4.8137,-5084.5255,-4819.543,-5628.938,54912937.316
1.655414338680000067e+09,5149.469,5991.054,0.000,nan,273.150,306.340,305.770,310.150,295.960,1119.631,1060.477,1878.243,1973.915,1.540,1.650,1.110,1.230,4.8652,-5140.8405,-4866.638,-5708.223,56267978.752
1.655414338740000010e+09,5160.699,5983.081,0.000,nan,273.150,306.340,305.840,310.150,295.960,1119.808,1060.578,1881.238,1974.082,1.460,1.120,1.380,1.240,4.8584,-5134.1349,-4877.869,-5700.251,56286458.458
1.655414338809999943e+09,5197.074,6035.176,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.576,1060.793,1880.914,1975.174,1.430,1.420,1.670,1.590,4.8954,-5174.4233,-4914.243,-5752.345,57239259.273
1.655414338869999886e+09,5124.170,5925.394,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.957,1060.163,1882.834,1973.580,1.610,1.750,1.190,1.240,4.8127,-5083.6583,-4841.340,-5642.563,55277085.497
1.655414338940000057e+09,5215.111,6008.156,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.335,1060.506,1884.075,1971.560,1.490,1.410,1.220,1.350,4.8916,-5168.9887,-4932.281,-5725.325,57106735.957
1.655414339000000000e+09,5172.102,5981.588,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.490,1060.406,1880.822,1971.428,1.760,1.090,1.440,1.250,4.8704,-5146.0661,-4889.271,-5698.757,56380801.225
1.655414339069999933e+09,5155.584,5986.748,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.685,1060.448,1880.399,1974.608,1.290,1.470,0.940,1.370,4.8578,-5132.9119,-4872.753,-5703.917,56278394.799
1.655414339130000114e+09,5162.030,5982.101,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.830,1060.690,1880.300,1972.646,1.190,1.030,1.060,1.820,4.8659,-5142.5925,-4879.199,-5699.270,56288260.898
1.655414339190000057e+09,5212.439,6036.023,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.195,1060.563,1880.888,1972.637,1.430,1.430,1.380,1.530,4.9085,-5187.2078,-4929.609,-5753.192,57400261.945
1.655414339259999990e+09,5195.545,6052.279,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.665,1060.831,1881.360,1978.488,1.470,1.400,1.130,1.270,4.8916,-5170.5810,-4912.715,-5769.448,57421292.507
1.655414339319999933e+09,5148.519,5916.129,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.745,1060.063,1884.976,1970.291,1.260,1.220,1.310,1.390,4.8221,-5093.2184,-4865.688,-5633.298,55408973.694
1.655414339390000105e+09,5203.185,6067.104,0.000,nan,273.150,306.340,305.770,310.090,296.020,1118.918,1060.314,1878.818,1976.588,1.830,1.290,1.220,1.130,4.9108,-5188.4254,-4920.354,-5784.273,57667692.128
1.655414339450000048e+09,5223.516,6068.277,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.004,1060.607,1879.440,1973.904,1.760,1.100,1.640,1.250,4.9277,-5207.7772,-4940.685,-5785.446,57881754.552
1.655414339519999981e+09,5137.569,6041.782,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.794,1060.713,1875.678,1980.717,1.390,1.340,1.290,1.390,4.8707,-5147.8678,-4854.739,-5758.951,56734000.252
1.655414339579999924e+09,5202.046,6028.645,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.290,1060.217,1885.166,1978.134,1.520,1.510,1.490,1.470,4.8713,-5146.0974,-4919.215,-5745.814,57213055.925
1.655414339650000095e+09,5150.332,5919.503,0.000,nan,273.150,306.340,305.840,310.150,296.020,1119.556,1059.999,1883.539,1968.908,1.090,1.600,1.670,1.420,4.8318,-5103.1527,-4867.501,-5636.672,55464637.792
1.655414339710000038e+09,5075.181,5935.554,0.000,nan,273.150,306.340,305.840,310.150,296.020,1120.406,1060.732,1874.017,1973.864,1.310,1.710,1.320,1.390,4.8223,-5096.6168,-4792.350,-5652.723,54919897.057
