# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.667383446190000057e+09,308.115,301.532,0.000,nan,273.150,310.960,310.710,314.020,297.400,1053.718,996.161,1053.155,1051.851,1.240,0.850,1.040,1.040,5.0499,-5010.2272,-25.284,-18.701,989.022
1.667383446259999990e+09,304.877,303.021,0.000,nan,273.150,310.960,310.710,314.020,297.400,1053.581,996.629,1052.389,1052.025,1.210,0.830,0.950,0.860,5.1036,-5066.0523,-22.047,-20.191,893.707
1.667383446319999933e+09,302.685,303.060,0.000,nan,273.150,310.960,310.710,314.020,297.400,1054.014,996.398,1052.374,1052.448,0.950,1.100,0.930,0.950,5.0448,-5006.2986,-19.855,-20.229,803.435
1.667383446380000114e+09,304.447,300.580,0.000,nan,273.150,310.960,310.710,314.020,297.400,1053.835,996.385,1052.548,1051.784,0.860,0.900,0.960,1.130,5.0593,-5020.6648,-21.616,-17.750,782.283
1.667383446440000057e+09,300.057,298.921,0.000,nan,273.150,310.960,310.710,314.020,296.960,1054.087,996.537,1051.928,1051.703,0.730,1.000,1.220,1.050,5.0506,-5012.7721,-17.226,-16.091,555.635
1.667383446509999990e+09,306.950,303.485,0.000,nan,273.150,310.960,310.710,313.960,296.960,1053.848,996.067,1053.051,1052.362,0.930,1.010,1.060,0.760,5.0303,-4990.1882,-24.119,-20.655,1008.355
1.667383446569999933e+09,302.413,302.575,0.000,nan,273.150,310.960,310.710,313.960,296.960,1053.836,996.693,1052.156,1052.188,0.970,0.870,1.060,0.860,5.0865,-5049.3798,-19.582,-19.744,773.285
1.667383446630000114e+09,303.689,302.632,0.000,nan,273.150,310.960,310.710,313.960,296.960,1053.141,996.051,1051.713,1051.505,0.980,0.790,1.050,0.620,5.0912,-5050.7515,-20.858,-19.801,827.167
1.667383446700000048e+09,302.290,302.336,0.000,nan,273.150,310.960,310.710,314.150,296.960,1053.597,997.074,1051.911,1051.920,1.160,1.130,0.670,0.530,5.1423,-5106.9649,-19.460,-19.505,759.136
1.667383446759999990e+09,303.836,304.240,0.000,nan,273.150,310.960,310.710,314.150,296.960,1053.374,996.419,1051.978,1052.057,0.720,0.690,0.970,0.790,5.1033,-5064.7148,-21.005,-21.410,899.571
1.667383446819999933e+09,305.149,305.623,0.000,nan,273.150,310.960,310.710,314.150,296.960,1053.152,996.641,1052.022,1052.114,1.090,0.860,1.090,0.920,5.1434,-5105.8468,-22.318,-22.792,1017.555
1.667383446890000105e+09,300.951,299.531,0.000,nan,273.150,310.960,310.710,314.150,296.960,1054.227,996.376,1052.235,1051.952,0.920,0.970,0.740,0.810,5.0243,-4985.7671,-18.120,-16.700,607.239
1.667383446950000048e+09,302.544,300.330,0.000,nan,273.150,311.020,310.710,313.960,297.270,1053.661,996.901,1052.006,1051.574,0.860,0.520,0.840,0.920,5.1219,-5085.6864,-19.713,-17.499,694.800
1.667383447009999990e+09,303.542,303.366,0.000,nan,273.150,311.020,310.710,313.960,297.270,1053.652,996.434,1052.180,1052.145,0.920,0.990,0.810,1.140,5.0809,-5042.4618,-20.711,-20.535,850.618
1.667383447079999924e+09,304.951,302.229,0.000,nan,273.150,311.020,310.710,313.960,297.270,1053.529,997.228,1052.353,1051.826,0.990,1.110,1.110,0.900,5.1637,-5129.0401,-22.120,-19.398,865.601
1.667383447140000105e+09,304.550,304.062,0.000,nan,273.150,311.020,310.710,313.960,297.210,1053.519,996.921,1052.259,1052.164,0.730,0.740,1.260,1.120,5.1366,-5100.4709,-21.719,-21.231,922.470
1.667383447200000048e+09,303.996,302.018,0.000,nan,273.150,310.960,310.710,314.020,297.210,1053.613,996.905,1052.254,1051.868,0.910,1.180,0.810,0.950,5.1255,-5089.3623,-21.165,-19.188,816.118
1.667383447259999990e+09,302.292,302.556,0.000,nan,273.150,310.960,310.770,314.020,297.210,1053.797,996.428,1052.086,1052.138,0.970,1.080,0.860,1.000,5.0661,-5027.6905,-19.461,-19.725,767.798
1.667383447329999924e+09,302.035,302.309,0.000,nan,273.150,310.960,310.770,314.020,297.210,1053.736,996.456,1051.977,1052.031,0.920,0.710,0.910,0.730,5.0739,-5035.6137,-19.204,-19.478,748.187
1.667383447390000105e+09,308.198,305.255,0.000,nan,273.150,310.960,310.770,314.020,296.960,1053.146,995.917,1052.602,1052.023,0.810,0.770,1.030,0.910,5.0785,-5037.3992,-25.367,-22.424,1146.308
1.667383447450000048e+09,301.059,304.670,0.000,nan,273.150,310.960,310.770,313.960,296.960,1053.639,996.579,1051.695,1052.404,0.930,0.680,0.950,0.780,5.0936,-5055.8054,-18.228,-21.839,809.209
1.667383447519999981e+09,303.651,302.050,0.000,nan,273.150,310.960,310.710,313.960,296.960,1053.938,996.958,1052.505,1052.191,1.030,0.580,0.690,0.920,5.1011,-5065.2694,-20.820,-19.220,802.847
1.667383447579999924e+09,301.512,301.168,0.000,nan,273.150,310.960,310.710,313.960,296.960,1053.519,996.598,1051.668,1051.601,0.740,0.940,0.900,0.970,5.1064,-5068.7392,-18.682,-18.337,685.249
1.667383447640000105e+09,302.174,301.125,0.000,nan,273.150,310.960,310.710,313.960,297.150,1053.494,996.877,1051.782,1051.578,0.870,0.870,0.860,1.040,5.1338,-5097.4790,-19.343,-18.294,708.831
1.667383447710000038e+09,302.066,300.978,0.000,nan,273.150,310.960,310.710,314.090,297.150,1054.025,996.209,1052.256,1052.039,1.120,1.130,1.220,0.670,5.0273,-4987.9683,-19.235,-18.147,699.297
1.667383505849999905e+09,305.133,301.450,0.000,nan,273.150,311.020,310.770,314.210,297.090,1053.631,996.408,1052.472,1051.747,0.870,1.050,0.630,1.000,5.0801,-5041.5128,-22.302,-18.619,844.063
1.667383505910000086e+09,307.538,304.449,0.000,nan,273.150,311.020,310.770,314.210,297.090,1053.429,996.002,1052.741,1052.131,0.760,1.050,0.990,0.880,5.0620,-5021.4308,-24.707,-21.618,1077.795
1.667383505970000029e+09,304.220,306.840,0.000,nan,273.150,311.020,310.770,314.210,297.090,1053.171,996.703,1051.850,1052.359,0.830,1.090,0.810,0.860,5.1480,-5110.7388,-21.389,-24.009,1033.913
1.667383506039999962e+09,304.980,300.900,0.000,nan,273.150,311.020,310.770,314.270,297.090,1053.442,996.881,1052.266,1051.473,0.950,0.970,1.070,0.970,5.1395,-5103.1690,-22.149,-18.069,817.080
1.667383506099999905e+09,305.718,300.489,0.000,nan,273.150,311.020,310.770,314.270,297.090,1053.406,996.176,1052.363,1051.333,0.810,0.770,0.960,1.210,5.0794,-5039.6721,-22.888,-17.658,835.662
1.667383506160000086e+09,302.248,301.173,0.000,nan,273.150,311.020,310.770,314.270,297.090,1053.961,997.239,1052.250,1052.040,1.050,0.790,1.010,0.660,5.1249,-5090.3796,-19.417,-18.342,713.448
1.667383506230000019e+09,308.486,305.862,0.000,nan,273.150,311.020,310.770,314.270,297.090,1052.947,996.468,1052.454,1051.945,0.920,0.710,0.910,1.100,5.1470,-5108.5016,-25.655,-23.031,1188.624
1.667383506289999962e+09,303.578,304.376,0.000,nan,273.150,311.020,310.770,314.270,296.960,1053.685,996.986,1052.233,1052.389,0.580,1.010,1.320,1.140,5.1271,-5091.3045,-20.748,-21.545,894.665
1.667383506349999905e+09,306.313,301.599,0.000,nan,273.150,311.020,310.770,314.270,296.960,1053.320,996.450,1052.400,1051.477,0.920,0.920,1.030,0.760,5.1116,-5073.0844,-23.482,-18.769,903.673
1.667383506420000076e+09,301.706,299.671,0.000,nan,273.150,311.020,310.770,314.270,296.960,1054.106,996.172,1052.250,1051.845,0.820,1.080,0.850,1.100,5.0177,-4978.1548,-18.875,-16.841,639.854
1.667383506480000019e+09,303.833,303.480,0.000,nan,273.150,311.020,310.770,314.270,296.960,1053.465,996.708,1052.062,1051.993,1.170,0.830,0.670,1.060,5.1218,-5084.5940,-21.003,-20.649,867.483
1.667383506549999952e+09,303.657,302.712,0.000,nan,273.150,311.020,310.770,314.270,297.210,1053.784,996.687,1052.338,1052.152,1.030,1.360,1.210,0.940,5.0913,-5054.0572,-20.827,-19.881,829.006
1.667383506609999895e+09,305.307,304.203,0.000,nan,273.150,311.020,310.770,314.270,297.210,1053.148,996.633,1052.038,1051.823,0.950,0.780,0.730,1.210,5.1437,-5106.0193,-22.476,-21.372,961.938
1.667383506670000076e+09,304.949,303.516,0.000,nan,273.150,310.960,310.770,314.270,297.210,1053.207,996.346,1052.031,1051.750,0.990,1.040,0.770,1.150,5.1114,-5072.4355,-22.118,-20.685,917.086
1.667383506740000010e+09,307.863,305.939,0.000,nan,273.150,310.960,310.770,314.270,297.210,1053.261,996.541,1052.657,1052.281,0.910,1.280,0.720,1.240,5.1241,-5086.0019,-25.033,-23.109,1160.632
1.667383506799999952e+09,301.437,300.037,0.000,nan,273.150,310.960,310.770,314.270,297.150,1053.820,996.681,1051.948,1051.672,1.010,1.280,0.900,0.690,5.0865,-5049.3346,-18.606,-17.206,642.252
1.667383506859999895e+09,307.016,301.478,0.000,nan,273.150,311.020,310.770,314.270,297.150,1053.204,996.556,1052.424,1051.345,0.920,0.880,1.010,1.220,5.1316,-5093.5970,-24.185,-18.647,932.611
1.667383506930000067e+09,306.068,302.596,0.000,nan,273.150,311.020,310.770,314.270,297.150,1053.393,996.032,1052.416,1051.731,0.780,0.860,1.060,1.160,5.0679,-5027.4485,-23.237,-19.765,930.607
1.667383506990000010e+09,305.096,301.867,0.000,nan,273.150,311.020,310.770,314.270,297.150,1053.871,995.808,1052.688,1052.043,0.870,0.990,0.910,1.070,5.0066,-4965.2803,-22.265,-19.036,858.087
1.667383507049999952e+09,305.835,302.166,0.000,nan,273.150,311.020,310.770,314.270,297.090,1053.309,996.060,1052.288,1051.565,1.110,0.850,1.120,0.790,5.0778,-5037.4651,-23.005,-19.335,903.069
1.667383507109999895e+09,306.101,303.978,0.000,nan,273.150,311.020,310.770,314.270,297.090,1053.055,996.919,1052.105,1051.695,1.350,1.210,1.030,0.940,5.1784,-5142.1660,-23.270,-21.147,988.684
1.667383507180000067e+09,302.091,302.217,0.000,nan,273.150,311.020,310.770,314.270,297.090,1053.619,996.327,1051.859,1051.884,1.120,0.900,0.960,0.920,5.0740,-5035.0232,-19.260,-19.386,746.785
1.667383507240000010e+09,303.462,300.390,0.000,nan,273.150,311.020,310.770,314.210,297.090,1053.902,996.710,1052.415,1051.811,1.150,0.790,1.000,1.000,5.0828,-5045.8029,-20.631,-17.559,733.980
1.667383507299999952e+09,305.107,303.269,0.000,nan,273.150,311.020,310.770,314.210,297.150,1053.665,996.441,1052.501,1052.139,0.890,0.770,0.690,0.570,5.0800,-5041.6008,-22.276,-20.439,913.947
1.667383507369999886e+09,305.579,304.164,0.000,nan,273.150,311.020,310.770,314.210,297.150,1053.360,996.494,1052.296,1052.019,1.150,0.760,0.830,0.610,5.1120,-5073.7234,-22.748,-21.333,972.556
1.667383507430000067e+09,308.373,308.622,0.000,nan,273.150,311.020,310.770,314.210,297.150,1053.023,996.053,1052.505,1052.553,0.860,0.770,1.100,0.980,5.1026,-5062.1654,-25.542,-25.791,1317.575
1.667383507490000010e+09,301.040,304.238,0.000,nan,273.150,311.020,310.770,314.210,296.960,1053.699,995.859,1051.713,1052.349,0.890,1.000,1.100,0.810,5.0259,-4984.7855,-18.210,-21.407,789.830
1.667383507559999943e+09,304.371,302.124,0.000,nan,273.150,311.020,310.770,314.210,296.960,1053.868,996.648,1052.559,1052.117,0.980,0.910,0.950,0.870,5.0803,-5042.9788,-21.540,-19.293,836.201
1.667383507619999886e+09,301.550,296.985,0.000,nan,273.150,311.020,310.770,314.210,296.960,1053.892,996.159,1052.011,1051.105,0.710,1.240,0.950,0.800,5.0352,-4995.5545,-18.719,-14.154,550.745
1.667383507680000067e+09,305.231,302.003,0.000,nan,273.150,311.020,310.770,314.270,296.960,1053.556,996.713,1052.424,1051.793,0.870,1.190,1.050,1.050,5.1140,-5076.9130,-22.400,-19.172,869.343
1.667383565750000000e+09,307.999,301.386,0.000,nan,273.150,311.020,310.840,314.400,297.150,1053.430,996.229,1052.836,1051.534,1.090,0.980,1.340,0.830,5.0816,-5042.0850,-25.168,-18.555,977.736
1.667383565809999943e+09,303.946,303.173,0.000,nan,273.150,311.020,310.770,314.400,297.150,1053.427,996.229,1052.035,1051.883,0.950,0.780,1.010,0.940,5.0823,-5042.8446,-21.115,-20.342,859.676
1.667383565880000114e+09,304.952,302.887,0.000,nan,273.150,311.090,310.770,314.400,297.150,1053.503,995.976,1052.288,1051.880,0.880,1.200,1.060,0.840,5.0544,-5013.7647,-22.121,-20.056,891.566
1.667383565940000057e+09,301.859,300.450,0.000,nan,273.150,311.090,310.770,314.400,297.150,1053.757,996.206,1051.930,1051.651,1.130,0.820,1.310,0.930,5.0523,-5012.8402,-19.028,-17.619,672.479
1.667383566000000000e+09,304.648,300.844,0.000,nan,273.150,311.090,310.840,314.340,297.150,1053.623,996.574,1052.359,1051.613,0.770,1.140,1.020,0.960,5.0963,-5058.5371,-21.817,-18.013,800.454
1.667383566069999933e+09,304.637,303.451,0.000,nan,273.150,311.090,310.840,314.340,297.150,1053.249,996.602,1051.992,1051.761,0.660,0.990,1.170,1.000,5.1325,-5094.6943,-21.806,-20.620,900.700
1.667383566130000114e+09,305.209,306.843,0.000,nan,273.150,311.020,310.840,314.340,297.710,1053.235,996.999,1052.111,1052.427,0.720,0.720,1.360,0.600,5.1687,-5132.8867,-22.378,-24.012,1077.349
1.667383566190000057e+09,300.513,303.359,0.000,nan,273.150,311.020,310.840,314.340,297.710,1054.030,996.393,1051.947,1052.511,1.030,0.980,1.060,0.780,5.0431,-5004.5901,-17.682,-20.528,734.059
1.667383566259999990e+09,301.560,303.980,0.000,nan,273.150,311.020,310.770,314.460,297.710,1053.690,996.672,1051.835,1052.309,1.010,1.220,0.880,0.820,5.0983,-5060.9767,-18.729,-21.149,798.037
1.667383566319999933e+09,299.682,298.926,0.000,nan,273.150,311.020,310.770,314.460,297.710,1053.892,996.196,1051.642,1051.492,1.270,0.720,1.050,1.100,5.0383,-4998.8589,-16.851,-16.095,543.013
1.667383566380000114e+09,308.170,305.688,0.000,nan,273.150,311.020,310.770,314.460,297.710,1053.069,996.259,1052.512,1052.027,0.930,1.290,0.790,0.900,5.1171,-5077.5877,-25.339,-22.857,1164.504
1.667383566450000048e+09,306.242,306.021,0.000,nan,273.150,311.020,310.770,314.460,297.710,1053.322,996.697,1052.392,1052.348,1.120,0.940,1.080,0.810,5.1337,-5096.4462,-23.412,-23.190,1085.870
1.667383566509999990e+09,301.661,300.422,0.000,nan,273.150,311.020,310.840,314.400,297.710,1053.838,996.909,1052.005,1051.763,0.840,1.110,1.340,0.920,5.1059,-5069.7358,-18.830,-17.591,664.017
1.667383566579999924e+09,305.652,305.095,0.000,nan,273.150,311.020,310.840,314.400,297.710,1053.499,997.174,1052.459,1052.351,1.190,1.280,0.960,0.970,5.1606,-5125.7157,-22.821,-22.264,1016.508
1.667383566640000105e+09,304.315,304.389,0.000,nan,273.150,311.090,310.840,314.400,297.900,1053.543,996.524,1052.214,1052.229,0.650,1.040,0.750,0.740,5.0990,-5060.9523,-21.484,-21.558,926.325
1.667383566700000048e+09,305.038,303.867,0.000,nan,273.150,311.090,310.840,314.400,297.900,1053.611,997.016,1052.432,1052.205,0.880,1.320,0.860,0.770,5.1373,-5101.6405,-22.207,-21.037,935.696
1.667383566769999981e+09,304.693,304.997,0.000,nan,273.150,311.090,310.840,314.520,297.900,1053.357,997.325,1052.124,1052.183,0.780,0.700,0.900,1.110,5.1889,-5154.6244,-21.862,-22.166,969.278
1.667383566829999924e+09,305.232,302.113,0.000,nan,273.150,311.020,310.840,314.520,297.900,1053.543,996.379,1052.405,1051.792,0.790,0.930,0.820,0.790,5.0848,-5046.0781,-22.401,-19.282,873.637
1.667383566900000095e+09,306.375,306.294,0.000,nan,273.150,311.020,310.840,314.520,297.710,1053.241,996.255,1052.331,1052.315,0.890,0.670,0.840,0.870,5.1007,-5061.2525,-23.544,-23.463,1104.811
1.667383566960000038e+09,305.664,300.468,0.000,nan,273.150,311.020,310.770,314.460,297.710,1053.995,996.353,1052.933,1051.902,1.040,1.070,0.980,0.870,5.0432,-5004.4951,-22.834,-17.637,832.425
1.667383567029999971e+09,305.923,302.351,0.000,nan,273.150,311.020,310.770,314.460,297.710,1053.774,996.425,1052.768,1052.063,1.020,1.150,1.240,0.660,5.0689,-5030.4498,-23.092,-19.520,914.267
1.667383567089999914e+09,302.734,302.198,0.000,nan,273.150,311.020,310.770,314.460,297.840,1053.877,997.004,1052.256,1052.151,1.000,0.990,0.920,0.990,5.1113,-5075.6548,-19.904,-19.368,771.252
1.667383567150000095e+09,308.679,307.273,0.000,nan,273.150,311.020,310.770,314.460,297.840,1053.434,997.501,1052.984,1052.713,0.800,1.120,1.070,0.840,5.1972,-5163.8608,-25.848,-24.442,1265.536
1.667383567220000029e+09,303.509,302.014,0.000,nan,273.150,311.020,310.770,314.520,297.840,1053.772,997.087,1052.308,1052.016,0.820,1.100,1.040,0.900,5.1283,-5093.0403,-20.679,-19.183,795.602
1.667383567279999971e+09,304.563,300.834,0.000,nan,273.150,311.020,310.770,314.520,297.840,1053.554,996.282,1052.282,1051.547,0.800,0.790,1.020,1.090,5.0757,-5036.4704,-21.732,-18.003,796.384
1.667383567349999905e+09,307.175,303.552,0.000,nan,273.150,311.020,310.770,314.520,297.460,1053.682,996.855,1052.930,1052.222,1.130,0.810,0.840,0.780,5.1155,-5079.1115,-24.344,-20.721,1021.995
1.667383567410000086e+09,304.969,305.216,0.000,nan,273.150,311.020,310.770,314.520,297.460,1053.589,996.458,1052.400,1052.448,1.090,1.220,0.600,1.010,5.0883,-5049.9200,-22.138,-22.385,991.198
1.667383567480000019e+09,303.139,302.731,0.000,nan,273.150,311.020,310.770,314.400,297.460,1053.770,996.301,1052.212,1052.132,1.100,0.990,1.220,1.170,5.0583,-5019.2142,-20.308,-19.900,808.419
1.667383567539999962e+09,305.188,301.245,0.000,nan,273.150,311.020,310.770,314.400,297.460,1054.089,996.545,1052.935,1052.154,1.010,0.660,0.610,0.890,5.0517,-5013.9707,-22.357,-18.414,838.916
1.667383567599999905e+09,303.615,301.507,0.000,nan,273.150,311.020,310.770,314.400,297.840,1053.762,996.555,1052.305,1051.890,1.000,0.740,0.590,0.940,5.0815,-5043.6776,-20.784,-18.677,780.795
1.667383625690000057e+09,300.791,300.960,0.000,nan,273.150,311.020,310.840,314.590,302.650,1053.814,997.122,1051.819,1051.852,1.030,0.870,0.860,1.190,5.1273,-5092.1716,-17.960,-18.129,651.215
1.667383625750000000e+09,307.041,301.287,0.000,nan,273.150,311.020,310.840,314.590,302.650,1053.742,995.915,1052.950,1051.805,0.700,1.210,1.100,0.770,5.0266,-4985.7653,-24.210,-18.456,926.742
1.667383625809999943e+09,302.066,300.591,0.000,nan,273.150,311.090,310.840,314.590,302.650,1053.729,996.554,1051.954,1051.664,1.080,0.840,1.270,1.010,5.0851,-5047.2683,-19.235,-17.760,685.392
1.667383625880000114e+09,300.302,302.312,0.000,nan,273.150,311.090,310.840,314.590,302.650,1053.965,996.277,1051.824,1052.223,1.270,0.710,0.770,0.970,5.0400,-5000.8694,-17.471,-19.481,684.733
1.667383625940000057e+09,301.778,301.140,0.000,nan,273.150,311.090,310.840,314.590,302.400,1053.674,996.778,1051.851,1051.726,1.050,1.150,0.890,1.050,5.1101,-5073.2705,-18.947,-18.309,694.213
1.667383626000000000e+09,306.964,305.864,0.000,nan,273.150,311.090,310.840,314.590,302.400,1053.169,996.338,1052.363,1052.148,0.730,0.940,0.780,0.890,5.1158,-5076.7361,-24.134,-23.033,1112.962
1.667383626069999933e+09,304.967,303.097,0.000,nan,273.150,311.090,310.840,314.590,302.400,1053.544,996.920,1052.351,1051.987,0.900,1.240,0.950,1.000,5.1346,-5098.4213,-22.136,-20.266,900.716
1.667383626130000114e+09,304.048,303.544,0.000,nan,273.150,311.090,310.840,314.590,302.400,1053.651,996.777,1052.274,1052.175,1.030,1.170,0.950,0.810,5.1120,-5075.1735,-21.217,-20.713,879.188
1.667383626190000057e+09,304.275,302.330,0.000,nan,273.150,311.090,310.840,314.590,302.650,1053.570,996.385,1052.230,1051.847,0.690,0.790,0.810,0.930,5.0843,-5045.5323,-21.444,-19.499,840.074
1.667383626250000000e+09,307.513,303.663,0.000,nan,273.150,311.090,310.840,314.590,302.650,1053.479,996.165,1052.774,1052.015,1.030,1.110,0.940,1.210,5.0728,-5033.0043,-24.682,-20.832,1043.155
1.667383626319999933e+09,304.716,304.096,0.000,nan,273.150,311.020,310.840,314.590,302.650,1053.485,995.691,1052.231,1052.108,0.950,1.070,0.730,1.140,5.0295,-4987.4620,-21.885,-21.265,931.155
1.667383626380000114e+09,302.177,299.659,0.000,nan,273.150,311.020,310.840,314.590,302.650,1054.382,996.017,1052.606,1052.101,0.910,0.700,0.840,1.050,4.9802,-4940.0131,-19.346,-16.828,657.440
1.667383626450000048e+09,305.564,300.935,0.000,nan,273.150,311.020,310.840,314.590,302.340,1054.080,996.764,1053.004,1052.091,0.860,0.930,0.760,1.180,5.0714,-5034.6574,-22.733,-18.104,844.530
1.667383626509999990e+09,303.197,303.756,0.000,nan,273.150,311.020,310.840,314.590,302.340,1053.914,996.576,1052.370,1052.481,0.710,0.740,0.790,0.750,5.0695,-5031.7829,-20.366,-20.926,852.662
1.667383626579999924e+09,304.714,300.582,0.000,nan,273.150,311.020,310.840,314.590,302.340,1053.797,996.765,1052.560,1051.749,0.880,0.790,0.980,0.990,5.0966,-5059.7977,-21.883,-17.751,793.988
1.667383626640000105e+09,305.574,304.150,0.000,nan,273.150,311.020,310.840,314.590,302.400,1053.552,997.050,1052.493,1052.216,0.970,1.070,1.020,0.540,5.1445,-5108.9358,-22.744,-21.319,971.777
1.667383626700000048e+09,305.661,303.913,0.000,nan,273.150,311.020,310.840,314.590,302.400,1054.150,996.662,1053.091,1052.745,0.880,0.910,1.030,1.400,5.0562,-5018.9287,-22.830,-21.082,965.687
1.667383626769999981e+09,307.306,306.432,0.000,nan,273.150,311.020,310.840,314.520,302.400,1053.460,996.612,1052.734,1052.563,0.850,1.110,0.960,1.200,5.1131,-5075.4698,-24.475,-23.602,1156.050
1.667383626829999924e+09,301.704,301.474,0.000,nan,273.150,311.020,310.840,314.520,302.400,1053.941,996.870,1052.112,1052.066,0.990,0.990,1.020,1.110,5.0932,-5056.8698,-18.874,-18.643,703.773
1.667383626900000095e+09,303.558,302.998,0.000,nan,273.150,311.020,310.840,314.520,302.340,1053.632,996.613,1052.168,1052.058,1.280,0.820,0.710,0.770,5.0978,-5060.2088,-20.727,-20.167,836.314
1.667383626960000038e+09,304.745,302.215,0.000,nan,273.150,311.020,310.840,314.520,302.340,1053.618,997.545,1052.407,1051.919,0.940,0.980,0.980,0.580,5.1839,-5150.8113,-21.914,-19.384,855.968
1.667383627029999971e+09,302.135,302.950,0.000,nan,273.150,311.090,310.840,314.590,302.340,1053.934,996.297,1052.159,1052.320,1.300,1.050,0.970,1.100,5.0443,-5005.3053,-19.304,-20.119,777.431
1.667383627089999914e+09,305.201,303.033,0.000,nan,273.150,311.090,310.840,314.590,302.340,1053.744,997.222,1052.599,1052.177,1.200,0.940,1.020,1.160,5.1439,-5109.2595,-22.370,-20.202,908.513
1.667383627150000095e+09,304.610,301.417,0.000,nan,273.150,311.090,310.840,314.590,302.460,1054.035,996.446,1052.752,1052.119,0.830,1.010,0.760,0.960,5.0485,-5010.2119,-21.779,-18.586,819.758
1.667383627220000029e+09,305.046,307.013,0.000,nan,273.150,311.090,310.840,314.590,302.460,1053.832,996.804,1052.646,1053.032,1.160,0.880,0.970,1.110,5.0982,-5061.5952,-22.216,-24.183,1078.325
