# TerraRad Tech AG
# PoLRa 3.2
# SN: 08
# FW version: v3.2.3
# offsetHPol: 4.843296579859171
# offsetVPol: 4.726970800268247
# timezone: CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022 11 02 12:04:06 1667387046.51  994.6475 1051.6302 1045.7022 1046.1548 0.00  313.21  313.09  317.40  296.96  1.06  0.95  1.01  0.91  25 15.90 62.86
2022 11 02 12:04:06 1667387046.57  995.6101 1051.8416 1046.0174 1045.6742 0.00  313.21  313.09  317.40  296.90  0.75  0.86  1.06  0.91  25 15.87 62.34
2022 11 02 12:04:06 1667387046.63  995.1250 1052.0093 1046.2152 1045.5705 0.00  313.21  313.09  317.40  296.90  0.69  1.26  0.86  0.91  25 15.85 62.86
2022 11 02 12:04:06 1667387046.70  995.0351 1051.7327 1045.7645 1045.6027 0.00  313.21  313.09  317.46  296.90  0.86  1.42  0.89  0.97  25 15.87 62.92
2022 11 02 12:04:06 1667387046.76  995.2560 1051.5822 1046.2696 1045.1730 0.00  313.21  313.09  317.46  296.90  1.03  0.60  0.77  0.72  25 15.61 62.34
2022 11 02 12:04:06 1667387046.82  995.1624 1052.4793 1045.7353 1045.4983 0.00  313.27  313.09  317.46  296.90  0.86  0.68  0.63  1.21  25 15.81 62.82
2022 11 02 12:04:06 1667387046.89  994.7812 1051.8659 1045.9331 1045.4443 0.00  313.27  313.09  317.46  296.90  0.92  0.94  0.84  1.07  25 15.88 62.93
2022 11 02 12:04:06 1667387046.95  994.9668 1052.0676 1046.0591 1045.3337 0.00  313.27  313.09  317.46  296.90  1.08  0.88  0.95  0.88  25 15.90 62.92
2022 11 02 12:04:07 1667387047.01  994.5085 1051.7894 1046.0105 1045.2042 0.00  313.27  313.02  317.46  296.90  1.22  1.07  0.55  0.78  25 15.85 62.90
2022 11 02 12:04:07 1667387047.08  995.2628 1051.4688 1045.6978 1045.3189 0.00  313.27  313.02  317.46  296.90  0.86  0.80  0.64  0.68  25 15.88 62.85
